resultId,raceId,driverId,constructorId,grid,position,year,round,circuitId,date,dob,driver_age,driver_experience,driver_constructor_experience,driver_wins,constructor_wins,driver_points,driver_standing,constructor_points,constructor_standing,circuit_danger
20575,347,807,3,10,13.0,2010,11,10,2010-07-25,1987-08-19,22,10,10,0.0,0.0,2.0,17.0,31.0,7.0,1.33333
20572,347,808,4,13,10.0,2010,11,10,2010-07-25,1984-09-08,25,10,10,0.0,0.0,6.0,15.0,96.0,5.0,1.33333
20581,347,811,164,20,19.0,2010,11,10,2010-07-25,1983-10-15,26,9,9,0.0,0.0,0.0,23.0,0.0,11.0,1.33333
20588,348,4,6,3,2.0,2010,12,11,2010-08-01,1981-07-29,29,151,11,23.0,11.0,123.0,5.0,208.0,3.0,0.8
20600,348,5,205,19,14.0,2010,12,11,2010-08-01,1981-10-19,28,63,11,1.0,0.0,0.0,19.0,0.0,10.0,0.8
20602,348,10,166,18,16.0,2010,12,11,2010-08-01,1982-03-18,28,48,11,0.0,0.0,0.0,24.0,0.0,12.0,0.8
20590,348,13,6,4,4.0,2010,12,11,2010-08-01,1981-04-25,29,127,74,11.0,2.0,85.0,8.0,238.0,3.0,0.8
20601,348,15,205,20,15.0,2010,12,11,2010-08-01,1974-07-13,36,230,11,1.0,0.0,0.0,22.0,0.0,10.0,0.8
20587,348,17,9,2,1.0,2010,12,11,2010-08-01,1976-08-27,33,151,63,5.0,6.0,136.0,3.0,272.0,2.0,0.8
20594,348,18,1,11,8.0,2010,12,11,2010-08-01,1980-01-19,30,183,11,9.0,13.0,143.0,2.0,304.0,2.0,0.8
20589,348,20,9,1,3.0,2010,12,11,2010-08-01,1987-07-03,23,54,28,7.0,6.0,136.0,4.0,312.0,1.0,0.8
20596,348,22,3,12,10.0,2010,12,11,2010-08-01,1972-05-23,38,299,11,11.0,0.0,29.0,11.0,31.0,7.0,0.8
20599,348,24,10,16,13.0,2010,12,11,2010-08-01,1980-08-06,29,55,16,0.0,0.0,12.0,13.0,47.0,6.0,0.8
20605,348,29,164,24,19.0,2010,12,11,2010-08-01,1982-07-09,28,16,2,0.0,0.0,0.0,25.0,0.0,11.0,0.8
20597,348,30,131,14,11.0,2010,12,11,2010-08-01,1969-01-03,41,261,11,91.0,0.0,38.0,9.0,132.0,4.0,0.8
20593,348,37,15,9,7.0,2010,12,11,2010-08-01,1971-02-24,39,83,11,0.0,0.0,0.0,18.0,15.0,8.0,0.8
20598,348,67,5,15,12.0,2010,12,11,2010-08-01,1988-10-31,21,28,28,0.0,0.0,7.0,15.0,10.0,9.0,0.8
20595,348,155,15,23,9.0,2010,12,11,2010-08-01,1986-09-13,23,13,11,0.0,0.0,15.0,12.0,23.0,8.0,0.8
20592,348,807,3,10,6.0,2010,12,11,2010-08-01,1987-08-19,22,11,11,0.0,0.0,2.0,17.0,40.0,7.0,0.8
20591,348,808,4,7,5.0,2010,12,11,2010-08-01,1984-09-08,25,11,11,0.0,0.0,7.0,14.0,106.0,5.0,0.8
20604,348,810,166,21,18.0,2010,12,11,2010-08-01,1984-08-11,25,11,11,0.0,0.0,0.0,21.0,0.0,12.0,0.8
20603,348,811,164,22,17.0,2010,12,11,2010-08-01,1983-10-15,26,10,10,0.0,0.0,0.0,23.0,0.0,11.0,0.8
20611,349,1,1,2,1.0,2010,13,13,2010-08-29,1985-01-07,25,64,64,13.0,2.0,157.0,2.0,304.0,2.0,1.33333
20616,349,3,131,14,6.0,2010,13,13,2010-08-29,1985-06-27,25,82,12,0.0,0.0,94.0,7.0,132.0,4.0,1.33333
20626,349,5,205,13,16.0,2010,13,13,2010-08-29,1981-10-19,28,64,12,1.0,0.0,0.0,19.0,0.0,10.0,1.33333
20613,349,9,4,3,3.0,2010,13,13,2010-08-29,1984-12-07,25,69,12,1.0,0.0,89.0,8.0,106.0,5.0,1.33333
20628,349,10,166,20,18.0,2010,13,13,2010-08-29,1982-03-18,28,49,12,0.0,0.0,0.0,24.0,0.0,12.0,1.33333
20614,349,13,6,6,4.0,2010,13,13,2010-08-29,1981-04-25,29,128,75,11.0,2.0,97.0,6.0,250.0,3.0,1.33333
20629,349,15,205,15,19.0,2010,13,13,2010-08-29,1974-07-13,36,231,12,1.0,0.0,0.0,22.0,0.0,10.0,1.33333
20615,349,16,10,8,5.0,2010,13,13,2010-08-29,1983-01-11,27,64,47,0.0,0.0,35.0,10.0,47.0,6.0,1.33333
20612,349,17,9,1,2.0,2010,13,13,2010-08-29,1976-08-27,34,152,64,6.0,6.0,161.0,1.0,312.0,1.0,1.33333
20625,349,20,9,4,15.0,2010,13,13,2010-08-29,1987-07-03,23,55,29,7.0,6.0,151.0,3.0,330.0,1.0,1.33333
20620,349,24,10,12,10.0,2010,13,13,2010-08-29,1980-08-06,30,56,17,0.0,0.0,12.0,14.0,58.0,6.0,1.33333
20630,349,29,164,19,20.0,2010,13,13,2010-08-29,1982-07-09,28,17,3,0.0,0.0,0.0,25.0,0.0,11.0,1.33333
20617,349,30,131,21,7.0,2010,13,13,2010-08-29,1969-01-03,41,262,12,91.0,0.0,38.0,9.0,146.0,4.0,1.33333
20621,349,37,15,24,11.0,2010,13,13,2010-08-29,1971-02-24,39,84,12,0.0,0.0,6.0,17.0,23.0,8.0,1.33333
20622,349,67,5,16,12.0,2010,13,13,2010-08-29,1988-10-31,21,29,29,0.0,0.0,7.0,16.0,10.0,9.0,1.33333
20623,349,153,5,11,13.0,2010,13,13,2010-08-29,1990-03-23,20,20,20,0.0,0.0,3.0,18.0,10.0,9.0,1.33333
20618,349,155,15,17,8.0,2010,13,13,2010-08-29,1986-09-13,23,14,12,0.0,0.0,17.0,13.0,27.0,8.0,1.33333
20624,349,807,3,9,14.0,2010,13,13,2010-08-29,1987-08-19,23,12,12,0.0,0.0,10.0,15.0,40.0,7.0,1.33333
20619,349,808,4,23,9.0,2010,13,13,2010-08-29,1984-09-08,25,12,12,0.0,0.0,17.0,12.0,123.0,5.0,1.33333
20627,349,810,166,22,17.0,2010,13,13,2010-08-29,1984-08-11,26,12,12,0.0,0.0,0.0,21.0,0.0,12.0,1.33333
20639,350,3,131,7,5.0,2010,14,14,2010-09-12,1985-06-27,25,83,13,0.0,0.0,102.0,8.0,146.0,4.0,0.66667
20635,350,4,6,1,1.0,2010,14,14,2010-09-12,1981-07-29,29,153,13,23.0,11.0,141.0,5.0,250.0,3.0,0.66667
20652,350,5,205,18,18.0,2010,14,14,2010-09-12,1981-10-19,28,65,13,1.0,0.0,0.0,19.0,0.0,10.0,0.66667
20642,350,9,4,9,8.0,2010,14,14,2010-09-12,1984-12-07,25,70,13,1.0,0.0,104.0,7.0,123.0,5.0,0.66667
20651,350,10,166,24,17.0,2010,14,14,2010-09-12,1982-03-18,28,50,13,0.0,0.0,0.0,24.0,0.0,12.0,0.66667
20637,350,13,6,3,3.0,2010,14,14,2010-09-12,1981-04-25,29,129,76,11.0,3.0,109.0,6.0,290.0,3.0,0.66667
20650,350,16,10,11,16.0,2010,14,14,2010-09-12,1983-01-11,27,65,48,0.0,0.0,45.0,9.0,58.0,6.0,0.66667
20640,350,17,9,4,6.0,2010,14,14,2010-09-12,1976-08-27,34,153,65,6.0,6.0,179.0,2.0,330.0,1.0,0.66667
20636,350,18,1,2,2.0,2010,14,14,2010-09-12,1980-01-19,30,185,13,9.0,14.0,147.0,4.0,347.0,2.0,0.66667
20638,350,20,9,6,4.0,2010,14,14,2010-09-12,1987-07-03,23,56,30,7.0,6.0,151.0,3.0,350.0,1.0,0.66667
20644,350,22,3,10,10.0,2010,14,14,2010-09-12,1972-05-23,38,301,13,11.0,0.0,30.0,11.0,40.0,7.0,0.66667
20646,350,24,10,19,12.0,2010,14,14,2010-09-12,1980-08-06,30,57,18,0.0,0.0,13.0,14.0,58.0,6.0,0.66667
20653,350,29,164,23,19.0,2010,14,14,2010-09-12,1982-07-09,28,18,4,0.0,0.0,0.0,25.0,0.0,11.0,0.66667
20643,350,30,131,12,9.0,2010,14,14,2010-09-12,1969-01-03,41,263,13,91.0,0.0,44.0,10.0,158.0,4.0,0.66667
20648,350,37,15,16,14.0,2010,14,14,2010-09-12,1971-02-24,39,85,13,0.0,0.0,6.0,17.0,27.0,8.0,0.66667
20645,350,67,5,14,11.0,2010,14,14,2010-09-12,1988-10-31,21,30,30,0.0,0.0,7.0,16.0,10.0,9.0,0.66667
20649,350,153,5,15,15.0,2010,14,14,2010-09-12,1990-03-23,20,21,21,0.0,0.0,3.0,18.0,10.0,9.0,0.66667
20641,350,807,3,8,7.0,2010,14,14,2010-09-12,1987-08-19,23,13,13,0.0,0.0,10.0,15.0,47.0,7.0,0.66667
20647,350,808,4,20,13.0,2010,14,14,2010-09-12,1984-09-08,26,13,13,0.0,0.0,19.0,13.0,127.0,5.0,0.66667
20654,350,810,166,21,20.0,2010,14,14,2010-09-12,1984-08-11,26,13,13,0.0,0.0,0.0,21.0,0.0,12.0,0.66667
20663,351,3,131,7,5.0,2010,15,15,2010-09-26,1985-06-27,25,84,14,0.0,0.0,112.0,7.0,158.0,4.0,2.15385
20659,351,4,6,1,1.0,2010,15,15,2010-09-26,1981-07-29,29,154,14,24.0,11.0,166.0,3.0,290.0,3.0,2.15385
20674,351,5,205,19,16.0,2010,15,15,2010-09-26,1981-10-19,28,66,14,1.0,0.0,0.0,19.0,0.0,10.0,2.15385
20665,351,9,4,8,7.0,2010,15,15,2010-09-26,1984-12-07,25,71,14,1.0,0.0,108.0,8.0,127.0,5.0,2.15385
20666,351,13,6,24,8.0,2010,15,15,2010-09-26,1981-04-25,29,130,77,11.0,4.0,124.0,6.0,319.0,3.0,2.15385
20667,351,16,10,15,9.0,2010,15,15,2010-09-26,1983-01-11,27,66,49,0.0,0.0,45.0,10.0,58.0,6.0,2.15385
20661,351,17,9,5,3.0,2010,15,15,2010-09-26,1976-08-27,34,154,66,6.0,6.0,187.0,1.0,350.0,1.0,2.15385
20662,351,18,1,4,4.0,2010,15,15,2010-09-26,1980-01-19,30,186,14,9.0,14.0,165.0,4.0,359.0,2.0,2.15385
20660,351,20,9,2,2.0,2010,15,15,2010-09-26,1987-07-03,23,57,31,7.0,6.0,163.0,5.0,383.0,1.0,2.15385
20664,351,22,3,6,6.0,2010,15,15,2010-09-26,1972-05-23,38,302,14,11.0,0.0,31.0,11.0,47.0,7.0,2.15385
20671,351,30,131,9,13.0,2010,15,15,2010-09-26,1969-01-03,41,264,14,91.0,0.0,46.0,9.0,168.0,4.0,2.15385
20672,351,67,5,13,14.0,2010,15,15,2010-09-26,1988-10-31,21,31,31,0.0,0.0,7.0,16.0,10.0,9.0,2.15385
20670,351,153,5,11,12.0,2010,15,15,2010-09-26,1990-03-23,20,22,22,0.0,0.0,3.0,18.0,10.0,9.0,2.15385
20668,351,807,3,17,10.0,2010,15,15,2010-09-26,1987-08-19,23,14,14,0.0,0.0,16.0,14.0,56.0,7.0,2.15385
20669,351,808,4,12,11.0,2010,15,15,2010-09-26,1984-09-08,26,14,14,0.0,0.0,19.0,13.0,133.0,5.0,2.15385
20673,351,810,166,20,15.0,2010,15,15,2010-09-26,1984-08-11,26,14,14,0.0,0.0,0.0,21.0,0.0,12.0,2.15385
20687,352,1,1,8,5.0,2010,16,22,2010-10-10,1985-01-07,25,67,67,14.0,2.0,182.0,3.0,359.0,2.0,1.15385
20690,352,2,15,11,8.0,2010,16,22,2010-10-10,1977-05-10,33,169,51,0.0,0.0,0.0,26.0,27.0,8.0,1.15385
20685,352,4,6,4,3.0,2010,16,22,2010-10-10,1981-07-29,29,155,15,25.0,11.0,191.0,2.0,319.0,3.0,1.15385
20694,352,5,205,20,12.0,2010,16,22,2010-10-10,1981-10-19,28,67,15,1.0,0.0,0.0,19.0,0.0,10.0,1.15385
20696,352,10,166,22,14.0,2010,16,22,2010-10-10,1982-03-18,28,52,15,0.0,0.0,0.0,24.0,0.0,12.0,1.15385
20695,352,15,205,19,13.0,2010,16,22,2010-10-10,1974-07-13,36,234,15,1.0,0.0,0.0,22.0,0.0,10.0,1.15385
20684,352,17,9,2,2.0,2010,16,22,2010-10-10,1976-08-27,34,155,67,6.0,6.0,202.0,1.0,383.0,1.0,1.15385
20686,352,18,1,5,4.0,2010,16,22,2010-10-10,1980-01-19,30,187,15,9.0,14.0,177.0,5.0,381.0,2.0,1.15385
20683,352,20,9,1,1.0,2010,16,22,2010-10-10,1987-07-03,23,58,32,7.0,6.0,181.0,4.0,426.0,1.0,1.15385
20691,352,22,3,7,9.0,2010,16,22,2010-10-10,1972-05-23,38,303,15,11.0,0.0,39.0,11.0,56.0,7.0,1.15385
20698,352,29,164,24,16.0,2010,16,22,2010-10-10,1982-07-09,28,19,5,0.0,0.0,0.0,25.0,0.0,11.0,1.15385
20688,352,30,131,10,6.0,2010,16,22,2010-10-10,1969-01-03,41,265,15,91.0,0.0,46.0,10.0,176.0,4.0,1.15385
20692,352,67,5,18,10.0,2010,16,22,2010-10-10,1988-10-31,21,32,32,0.0,0.0,7.0,16.0,10.0,9.0,1.15385
20693,352,153,5,16,11.0,2010,16,22,2010-10-10,1990-03-23,20,23,23,0.0,0.0,3.0,18.0,11.0,9.0,1.15385
20689,352,155,15,14,7.0,2010,16,22,2010-10-10,1986-09-13,24,17,15,0.0,0.0,21.0,12.0,37.0,8.0,1.15385
20697,352,811,164,23,15.0,2010,16,22,2010-10-10,1983-10-15,26,14,14,0.0,0.0,0.0,23.0,0.0,11.0,1.15385
20708,353,1,1,4,2.0,2010,17,35,2010-10-24,1985-01-07,25,68,68,14.0,2.0,192.0,4.0,381.0,2.0,3.25
20715,353,2,15,13,9.0,2010,17,35,2010-10-24,1977-05-10,33,170,52,0.0,0.0,4.0,18.0,37.0,8.0,3.25
20707,353,4,6,3,1.0,2010,17,35,2010-10-24,1981-07-29,29,156,16,25.0,11.0,206.0,2.0,334.0,3.0,3.25
20719,353,5,205,21,13.0,2010,17,35,2010-10-24,1981-10-19,29,68,16,1.0,0.0,0.0,20.0,0.0,10.0,3.25
20711,353,9,4,8,5.0,2010,17,35,2010-10-24,1984-12-07,25,73,16,1.0,0.0,114.0,8.0,133.0,5.0,3.25
20709,353,13,6,6,3.0,2010,17,35,2010-10-24,1981-04-25,29,132,79,11.0,5.0,128.0,6.0,374.0,3.0,3.25
20718,353,18,1,7,12.0,2010,17,35,2010-10-24,1980-01-19,30,188,16,9.0,14.0,189.0,5.0,399.0,2.0,3.25
20713,353,22,3,10,7.0,2010,17,35,2010-10-24,1972-05-23,38,304,16,11.0,0.0,41.0,11.0,58.0,7.0,3.25
20712,353,24,10,17,6.0,2010,17,35,2010-10-24,1980-08-06,30,60,21,0.0,0.0,13.0,15.0,68.0,6.0,3.25
20721,353,29,164,23,15.0,2010,17,35,2010-10-24,1982-07-09,28,20,6,0.0,0.0,0.0,26.0,0.0,11.0,3.25
20710,353,30,131,9,4.0,2010,17,35,2010-10-24,1969-01-03,41,266,16,91.0,0.0,54.0,9.0,188.0,4.0,3.25
20717,353,153,5,15,11.0,2010,17,35,2010-10-24,1990-03-23,20,24,24,0.0,0.0,3.0,19.0,11.0,9.0,3.25
20714,353,155,15,12,8.0,2010,17,35,2010-10-24,1986-09-13,24,18,16,0.0,0.0,27.0,12.0,43.0,8.0,3.25
20716,353,807,3,11,10.0,2010,17,35,2010-10-24,1987-08-19,23,16,16,0.0,0.0,17.0,14.0,65.0,7.0,3.25
20720,353,811,164,24,14.0,2010,17,35,2010-10-24,1983-10-15,27,15,15,0.0,0.0,0.0,25.0,0.0,11.0,3.25
20734,354,1,1,4,4.0,2010,18,18,2010-11-07,1985-01-07,25,69,69,14.0,2.0,210.0,3.0,399.0,2.0,1.64286
20747,354,2,15,15,17.0,2010,18,18,2010-11-07,1977-05-10,33,171,53,0.0,0.0,6.0,18.0,43.0,8.0,1.64286
20736,354,3,131,13,6.0,2010,18,18,2010-11-07,1985-06-27,25,87,17,0.0,0.0,122.0,8.0,188.0,4.0,1.64286
20733,354,4,6,5,3.0,2010,18,18,2010-11-07,1981-07-29,29,157,17,26.0,11.0,231.0,1.0,374.0,3.0,1.64286
20748,354,5,205,20,18.0,2010,18,18,2010-11-07,1981-10-19,29,69,17,1.0,0.0,0.0,20.0,0.0,10.0,1.64286
20739,354,9,4,7,9.0,2010,18,18,2010-11-07,1984-12-07,25,74,17,1.0,0.0,124.0,7.0,143.0,5.0,1.64286
20750,354,10,166,17,20.0,2010,18,18,2010-11-07,1982-03-18,28,54,17,0.0,0.0,0.0,25.0,0.0,12.0,1.64286
20745,354,13,6,9,15.0,2010,18,18,2010-11-07,1981-04-25,29,133,80,11.0,5.0,143.0,6.0,389.0,3.0,1.64286
20749,354,15,205,18,19.0,2010,18,18,2010-11-07,1974-07-13,36,236,17,1.0,0.0,0.0,21.0,0.0,10.0,1.64286
20742,354,16,10,22,12.0,2010,18,18,2010-11-07,1983-01-11,27,69,52,0.0,0.0,47.0,11.0,68.0,6.0,1.64286
20732,354,17,9,3,2.0,2010,18,18,2010-11-07,1976-08-27,34,157,69,6.0,7.0,220.0,2.0,426.0,1.0,1.64286
20735,354,18,1,11,5.0,2010,18,18,2010-11-07,1980-01-19,30,189,17,9.0,14.0,189.0,5.0,421.0,2.0,1.64286
20731,354,20,9,2,1.0,2010,18,18,2010-11-07,1987-07-03,23,60,34,8.0,6.0,206.0,4.0,469.0,1.0,1.64286
20744,354,22,3,6,14.0,2010,18,18,2010-11-07,1972-05-23,38,305,17,11.0,0.0,47.0,10.0,65.0,7.0,1.64286
20737,354,30,131,8,7.0,2010,18,18,2010-11-07,1969-01-03,41,267,17,91.0,0.0,66.0,9.0,202.0,4.0,1.64286
20752,354,32,164,23,22.0,2010,18,18,2010-11-07,1983-02-07,27,49,1,0.0,0.0,0.0,27.0,0.0,11.0,1.64286
20743,354,67,5,19,13.0,2010,18,18,2010-11-07,1988-10-31,22,34,34,0.0,0.0,8.0,16.0,11.0,9.0,1.64286
20741,354,153,5,14,11.0,2010,18,18,2010-11-07,1990-03-23,20,25,25,0.0,0.0,3.0,19.0,11.0,9.0,1.64286
20740,354,155,15,12,10.0,2010,18,18,2010-11-07,1986-09-13,24,19,17,0.0,0.0,31.0,12.0,44.0,8.0,1.64286
20738,354,807,3,1,8.0,2010,18,18,2010-11-07,1987-08-19,23,17,17,0.0,0.0,18.0,15.0,69.0,6.0,1.64286
20746,354,808,4,10,16.0,2010,18,18,2010-11-07,1984-09-08,26,17,17,0.0,0.0,19.0,14.0,145.0,5.0,1.64286
20751,354,811,164,24,21.0,2010,18,18,2010-11-07,1983-10-15,27,16,16,0.0,0.0,0.0,23.0,0.0,11.0,1.64286
20780,841,1,1,2,2.0,2011,1,1,2011-03-27,1985-01-07,26,71,71,14.0,2.0,0.0,0.0,0.0,0.0,1.84615
20790,841,2,4,18,12.0,2011,1,1,2011-03-27,1977-05-10,33,173,0,0.0,0.0,0.0,0.0,0.0,0.0,1.84615
20782,841,4,6,5,4.0,2011,1,1,2011-03-27,1981-07-29,29,159,19,26.0,11.0,0.0,0.0,0.0,0.0,1.84615
20785,841,13,6,8,7.0,2011,1,1,2011-03-27,1981-04-25,29,135,82,11.0,5.0,0.0,0.0,18.0,3.0,1.84615
20791,841,15,205,20,13.0,2011,1,1,2011-03-27,1974-07-13,36,238,19,1.0,0.0,0.0,0.0,0.0,7.0,1.84615
20787,841,16,10,16,9.0,2011,1,1,2011-03-27,1983-01-11,28,71,54,0.0,0.0,0.0,0.0,0.0,0.0,1.84615
20783,841,17,9,3,5.0,2011,1,1,2011-03-27,1976-08-27,34,159,71,6.0,8.0,0.0,0.0,0.0,0.0,1.84615
20784,841,18,1,4,6.0,2011,1,1,2011-03-27,1980-01-19,31,191,19,9.0,14.0,0.0,0.0,26.0,2.0,1.84615
20779,841,20,9,1,1.0,2011,1,1,2011-03-27,1987-07-03,23,62,36,9.0,6.0,0.0,0.0,35.0,1.0,1.84615
20786,841,67,5,10,8.0,2011,1,1,2011-03-27,1988-10-31,22,36,36,0.0,0.0,0.0,0.0,0.0,0.0,1.84615
20789,841,153,5,12,11.0,2011,1,1,2011-03-27,1990-03-23,21,27,27,0.0,0.0,0.0,0.0,4.0,5.0,1.84615
20781,841,808,4,6,3.0,2011,1,1,2011-03-27,1984-09-08,26,19,19,0.0,0.0,0.0,0.0,15.0,4.0,1.84615
20788,841,814,10,14,10.0,2011,1,1,2011-03-27,1986-04-16,24,0,0,0.0,0.0,0.0,0.0,3.0,6.0,1.84615
20792,841,816,166,22,14.0,2011,1,1,2011-03-27,1985-12-27,25,0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.84615
20808,842,1,1,2,8.0,2011,2,2,2011-04-10,1985-01-07,26,72,72,14.0,2.0,18.0,2.0,26.0,2.0,0.75
20803,842,2,4,6,3.0,2011,2,2,2011-04-10,1977-05-10,33,174,1,0.0,0.0,0.0,12.0,15.0,4.0,0.75
20812,842,3,131,9,12.0,2011,2,2,2011-04-10,1985-06-27,25,90,20,0.0,0.0,0.0,17.0,0.0,10.0,0.75
20806,842,4,6,5,6.0,2011,2,2,2011-04-10,1981-07-29,29,160,20,26.0,11.0,12.0,4.0,18.0,3.0,0.75
20815,842,5,205,19,15.0,2011,2,2,2011-04-10,1981-10-19,29,72,20,1.0,0.0,0.0,18.0,0.0,7.0,0.75
20816,842,10,166,21,16.0,2011,2,2,2011-04-10,1982-03-18,29,57,20,0.0,0.0,0.0,15.0,0.0,8.0,0.75
20805,842,13,6,7,5.0,2011,2,2,2011-04-10,1981-04-25,29,136,83,11.0,5.0,6.0,7.0,36.0,3.0,0.75
20811,842,16,10,17,11.0,2011,2,2,2011-04-10,1983-01-11,28,72,55,0.0,0.0,2.0,9.0,3.0,6.0,0.75
20804,842,17,9,3,4.0,2011,2,2,2011-04-10,1976-08-27,34,160,72,6.0,10.0,10.0,5.0,35.0,1.0,0.75
20802,842,18,1,4,2.0,2011,2,2,2011-04-10,1980-01-19,31,192,20,9.0,14.0,8.0,6.0,48.0,2.0,0.75
20801,842,20,9,1,1.0,2011,2,2,2011-04-10,1987-07-03,23,63,37,11.0,6.0,25.0,1.0,72.0,1.0,0.75
20809,842,30,131,11,9.0,2011,2,2,2011-04-10,1969-01-03,42,270,20,91.0,0.0,0.0,19.0,2.0,8.0,0.75
20813,842,67,5,12,13.0,2011,2,2,2011-04-10,1988-10-31,22,37,37,0.0,0.0,4.0,8.0,4.0,5.0,0.75
20814,842,153,5,13,14.0,2011,2,2,2011-04-10,1990-03-23,21,28,28,0.0,0.0,0.0,11.0,4.0,6.0,0.75
20807,842,155,15,10,7.0,2011,2,2,2011-04-10,1986-09-13,24,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.75
20817,842,808,4,8,17.0,2011,2,2,2011-04-10,1984-09-08,26,20,20,0.0,0.0,15.0,3.0,30.0,4.0,0.75
20810,842,814,10,14,10.0,2011,2,2,2011-04-10,1986-04-16,24,1,1,0.0,0.0,1.0,10.0,4.0,7.0,0.75
20825,843,1,1,3,1.0,2011,3,17,2011-04-17,1985-01-07,26,73,73,14.0,2.0,22.0,3.0,48.0,2.0,0.81818
20836,843,2,4,16,12.0,2011,3,17,2011-04-17,1977-05-10,33,175,2,0.0,0.0,15.0,7.0,30.0,4.0,0.81818
20829,843,3,131,4,5.0,2011,3,17,2011-04-17,1985-06-27,25,91,21,0.0,0.0,0.0,15.0,2.0,8.0,0.81818
20831,843,4,6,5,7.0,2011,3,17,2011-04-17,1981-07-29,29,161,21,26.0,11.0,20.0,5.0,36.0,3.0,0.81818
20840,843,5,205,19,16.0,2011,3,17,2011-04-17,1981-10-19,29,73,21,1.0,0.0,0.0,18.0,0.0,9.0,0.81818
20845,843,10,166,22,21.0,2011,3,17,2011-04-17,1982-03-18,29,58,21,0.0,0.0,0.0,19.0,0.0,10.0,0.81818
20830,843,13,6,6,6.0,2011,3,17,2011-04-17,1981-04-25,29,137,84,11.0,5.0,16.0,6.0,50.0,3.0,0.81818
20843,843,15,205,20,19.0,2011,3,17,2011-04-17,1974-07-13,36,240,21,1.0,0.0,0.0,16.0,0.0,9.0,0.81818
20839,843,16,10,11,15.0,2011,3,17,2011-04-17,1983-01-11,28,73,56,0.0,0.0,2.0,11.0,4.0,7.0,0.81818
20827,843,17,9,18,3.0,2011,3,17,2011-04-17,1976-08-27,34,161,73,6.0,11.0,22.0,4.0,72.0,1.0,0.81818
20828,843,18,1,2,4.0,2011,3,17,2011-04-17,1980-01-19,31,193,21,9.0,15.0,26.0,2.0,85.0,2.0,0.81818
20826,843,20,9,1,2.0,2011,3,17,2011-04-17,1987-07-03,23,64,38,12.0,6.0,50.0,1.0,105.0,1.0,0.81818
20837,843,22,3,15,13.0,2011,3,17,2011-04-17,1972-05-23,38,309,21,11.0,0.0,0.0,21.0,0.0,11.0,0.81818
20846,843,24,164,23,22.0,2011,3,17,2011-04-17,1980-08-06,30,65,2,0.0,0.0,0.0,22.0,0.0,12.0,0.81818
20832,843,30,131,14,8.0,2011,3,17,2011-04-17,1969-01-03,42,271,21,91.0,0.0,2.0,12.0,16.0,5.0,0.81818
20847,843,39,164,24,23.0,2011,3,17,2011-04-17,1977-01-14,34,21,2,0.0,0.0,0.0,24.0,0.0,12.0,0.81818
20838,843,67,5,9,14.0,2011,3,17,2011-04-17,1988-10-31,22,38,38,0.0,0.0,4.0,10.0,4.0,6.0,0.81818
20834,843,155,15,13,10.0,2011,3,17,2011-04-17,1986-09-13,24,23,21,0.0,0.0,6.0,9.0,6.0,5.0,0.81818
20833,843,808,4,10,9.0,2011,3,17,2011-04-17,1984-09-08,26,21,21,0.0,0.0,15.0,8.0,32.0,4.0,0.81818
20842,843,813,3,17,18.0,2011,3,17,2011-04-17,1985-03-09,26,2,2,0.0,0.0,0.0,23.0,0.0,10.0,0.81818
20835,843,814,10,8,11.0,2011,3,17,2011-04-17,1986-04-16,25,2,2,0.0,0.0,2.0,13.0,4.0,8.0,0.81818
20841,843,815,15,12,17.0,2011,3,17,2011-04-17,1990-01-26,21,2,2,0.0,0.0,0.0,20.0,7.0,6.0,0.81818
20844,843,816,166,21,20.0,2011,3,17,2011-04-17,1985-12-27,25,2,2,0.0,0.0,0.0,17.0,0.0,11.0,0.81818
20852,844,1,1,4,4.0,2011,4,5,2011-05-08,1985-01-07,26,74,74,15.0,2.0,47.0,2.0,85.0,2.0,0.25
20855,844,2,4,9,7.0,2011,4,5,2011-05-08,1977-05-10,33,176,3,0.0,0.0,15.0,8.0,32.0,4.0,0.25
20853,844,3,131,3,5.0,2011,4,5,2011-05-08,1985-06-27,25,92,22,0.0,0.0,10.0,9.0,16.0,5.0,0.25
20851,844,4,6,5,3.0,2011,4,5,2011-05-08,1981-07-29,29,162,22,26.0,11.0,26.0,5.0,50.0,3.0,0.25
20867,844,5,205,18,19.0,2011,4,5,2011-05-08,1981-10-19,29,74,22,1.0,0.0,0.0,19.0,0.0,9.0,0.25
20859,844,13,6,10,11.0,2011,4,5,2011-05-08,1981-04-25,30,138,85,11.0,5.0,24.0,6.0,65.0,3.0,0.25
20866,844,15,205,19,18.0,2011,4,5,2011-05-08,1974-07-13,36,241,22,1.0,0.0,0.0,16.0,0.0,9.0,0.25
20861,844,16,10,12,13.0,2011,4,5,2011-05-08,1983-01-11,28,74,57,0.0,0.0,2.0,13.0,4.0,8.0,0.25
20850,844,17,9,2,2.0,2011,4,5,2011-05-08,1976-08-27,34,162,74,6.0,11.0,37.0,4.0,105.0,1.0,0.25
20854,844,18,1,6,6.0,2011,4,5,2011-05-08,1980-01-19,31,194,22,9.0,15.0,38.0,3.0,105.0,2.0,0.25
20849,844,20,9,1,1.0,2011,4,5,2011-05-08,1987-07-03,23,65,39,12.0,6.0,68.0,1.0,148.0,1.0,0.25
